Site_Index	Location	USGS_ID	County	Basin	Aquifer	Purpose	Casing	Diameter	Measuring_Point_Elev_NVGD29	Land_Surface_Elev_NVGD29	Measuring_Point_Elev_NAVD88	Land_Surface_Elev_NAVD88	Elev_Type	Date_Drilled	Total_Depth	Bedrock_Depth	Top_Screen	Bottom_Screen	Longitude	Latitude	Coord_Type
12287	15006319BBB		Eddy	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1464	1.2	1465.2	Topographic Map	1964-07-23	63	44	0	0	-98.779394	47.803069	Calculated
5392	15006335DAB		Eddy	Sheyenne River	Unknown	Domestic Well	Unknown	6	1498	1498	1499.2	1499.2	Topographic Map	1949-01-01	0	0	0	52	-98.679652	47.765653	Calculated
12288	15006405AAA		Eddy	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1549	1.21	1550.21	Topographic Map	1950-10-11	110	0	0	0	-98.86828	47.846369	Calculated
5393	15006405BBB	475044098531301	Eddy	Elm River	Tokio	Observation Well	PVC	2	1569.2	1567.3	1570.42	1568.52	Survey 0.1 ft	1986-11-04	70	0	63	68	-98.887082	47.846328	Calculated
21421	15006405CCC		Eddy	Sheyenne River	Tokio	Observation Well		0	N/A	N/A	N/A	N/A			22.5	0	0	22.5	-98.887881	47.833604	
5394	15006406CDC2		Eddy	Devils Lake Basin	Unknown	Domestic Well	Unknown	30	1130	1130	1131.22	1131.22	Topographic Map	1947-01-01	0	0	0	15	-98.902659	47.833599	Calculated
5395	15006407BAB		Eddy	Sheyenne River	Unknown	Domestic Well	Unknown	4	1489	1489	1490.22	1490.22	Topographic Map	1954-01-01	0	0	0	90	-98.902957	47.831751	Calculated
12289	15006409BBB		Eddy	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1446	1.22	1447.22	Topographic Map	1964-07-24	115.5	91	0	0	-98.865489	47.831922	Calculated
5396	15006413BCC		Eddy	Devils Lake Basin	Unknown	Domestic Well	Unknown	4	1519	1519	1520.2	1520.2	Topographic Map	1952-01-01	0	0	0	83	-98.800729	47.812087	Calculated
21422	15006417BBBA		Eddy	Sheyenne River	Warwick	Observation Well		0	N/A	N/A	N/A	N/A			19.7	0	0	19.7	-98.88695	47.817783	
5397	15006419		Eddy	Sheyenne River	Unknown	Unknown		0	N/A	N/A	N/A	N/A	 		0	0	0	0	-98.899583	47.796167	Calculated
5398	15006431BBA		Eddy	Sheyenne River	Undefined	Domestic Well	Unknown	0	1524	1524	1525.25	1525.25	Topographic Map		0	0	0	0	-98.906894	47.773174	Calculated
12291	15006433BCC		Eddy	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1530	1.24	1531.24	Topographic Map	1964-07-23	94.5	0	0	0	-98.865476	47.768613	Calculated
5399	15006436BDB2		Eddy	Sheyenne River	Unknown	Domestic Well	Unknown	4	1522	1522	1523.23	1523.23	Topographic Map	1962-01-01	0	0	0	139	-98.797239	47.769375	Calculated
131413	15006536B		Eddy	Sheyenne River	No Obs Well Installed	Test Hole	None	0	-1.26	1528.74	0	1530	DEM - Lidar	1994-04-04	50	0	0	0	-98.92711	47.770515	Calculated
25188	15006536BBA		Eddy	Sheyenne River	Undefined	Observation Well	ABS	1.25	1536	1536	1537.26	1537.26	Topographic Map	1964-08-26	124	86	0	0	-98.928462	47.773255	Calculated
131414	15006536C		Eddy	Sheyenne River	No Obs Well Installed	Test Hole	None	0	-1.26	1533.74	0	1535	DEM - Lidar	1994-04-04	60	0	0	0	-98.927159	47.763266	Calculated
9365	15105902CCC		Nelson	Sheyenne River	Unknown	Domestic Well	Unknown	5	N/A	N/A	N/A	N/A	 		0	0	0	100	-98.181113	47.919412	Calculated
21982	15105905BBB		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1968-06-27	120	85	0	0	-98.245915	47.932066	Calculated
13098	15106004DAD		Nelson	Devils Lake Basin	Pierre Shale	Test Hole	None	0	0	1501	1.15	1502.15	Topographic Map	1962-06-01	130	40	0	0	-98.334481	47.923135	Calculated
13091	15106005DBD		Nelson	Devils Lake Basin	No Obs Well Installed	Observation Well	None	0	1650	1650	1651.15	1651.15	Topographic Map	1968-01-01	37	0	0	0	-98.361486	47.923154	Calculated
9366	15106007BDD		Nelson	Devils Lake Basin	McVille	Observation Well - Destroyed	ABS	1.25	1402	1400	1403.16	1401.16	Topographic Map	1969-07-24	180	170	137	143	-98.387859	47.912266	Calculated
9367	15106009CBC		Nelson	Devils Lake Basin	Unknown	Domestic Well	Unknown	5	N/A	N/A	N/A	N/A	 	1949-01-01	0	0	0	140	-98.353377	47.908693	Calculated
12890	15106012DDD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1480	1.13	1481.13	Topographic Map	1968-06-28	80	47	0	0	-98.269793	47.904878	Calculated
13083	15106014CAD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1480	1.11	1481.11	Topographic Map	1969-01-01	25	0	0	0	-98.302173	47.894159	Calculated
1606	15106023CCA		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1415	1.13	1416.13	Topographic Map	1969-08-05	60	47	0	0	-98.307579	47.877891	Calculated
7389	15106024BBB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1472	1.12	1473.12	Topographic Map	1969-01-01	35	0	0	0	-98.288814	47.888688	Calculated
13128	15106028BDC		Nelson	Devils Lake Basin	Unknown	Observation Well - Destroyed	PVC	2	1389	1387	1390.15	1388.15	Topographic Map	1990-06-14	120	0	15	20	-98.348045	47.868883	Calculated
19251	15106029BBD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1390	1.15	1391.15	Topographic Map	1990-06-11	100	60	0	0	-98.372414	47.872477	Calculated
13129	15106032DCB		Nelson	Devils Lake Basin	McVille	Observation Well - Destroyed	PVC	2	1406.62	1404.69	1407.77	1405.8400000000001	Survey 0.01 ft	1990-06-13	180	153	106	111	-98.364166	47.848895	Calculated
13045	15106033CDD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1475	1.15	1476.15	Topographic Map	1969-07-23	40	25	0	0	-98.345259	47.847065	Calculated
12978	15106035CDD		Nelson	Devils Lake Basin	Pierre Shale	Observation Well - Destroyed	Unknown	1	1475	1475	1476.16	1476.16	Topographic Map	1967-01-01	47	33	0	0	-98.302216	47.846969	Calculated
12859	15106035DAC1		Nelson	Devils Lake Basin	Pierre Shale	Observation Well - Destroyed	Unknown	1	1477	1477	1478.16	1478.16	Topographic Map	1967-01-01	47	33	0	0	-98.294149	47.850589	Calculated
10688	15106035DAC2		Nelson	Devils Lake Basin	Dakota Group	Observation Well - Destroyed	Unknown	7	1480	1480	1481.16	1481.16	Topographic Map	1963-01-01	1320	0	0	0	-98.294149	47.850589	Calculated
12293	15106104CCC		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1437	1.19	1438.19	Topographic Map	1968-06-26	80	65	0	0	-98.481823	47.919578	Calculated
13265	15106106CCC		Nelson	Devils Lake Basin	Spiritwood	Observation Well	PVC	2	1514.44	1514.49	1515.65	1515.7	Global Position Survey	1991-07-24	250	237	223	228	-98.52541	47.919295	GPS - Surveyed
9369	15106107CCC		Nelson	Devils Lake Basin	Spiritwood	Observation Well - Plugged	PVC	1.25	1517.2	1515.14	1518.4	1516.3400000000001	Global Position Survey	1983-09-07	235	0	178	183	-98.525302	47.904268	GPS - Surveyed
131312	15106107CCC2		Nelson	Devils Lake Basin	Spiritwood	Observation Well	PVC	2	1516.22	1513.21	1517.42	1514.41	Global Position Survey	2021-07-21	299	298	228	233	-98.525266	47.904302	GPS - Surveyed
30230	15106107DDD		Nelson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1502.62	1499.78	1503.82	1500.98	Global Position Survey	2003-08-06	210	197	177	182	-98.504771	47.904292	GPS - Surveyed
12294	15106109CCC		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1437	1.19	1438.19	Topographic Map	1968-06-26	60	19	0	0	-98.481823	47.90511	Calculated
12295	15106112DDD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1475	1.16	1476.16	Topographic Map	1968-06-26	40	15	0	0	-98.398227	47.905153	Calculated
12296	15106116CCC		Nelson	Devils Lake Basin	Unknown	Observation Well - Destroyed	PVC	4	1434	1434	1435.18	1435.18	Topographic Map	1969-01-01	10	0	0	0	-98.481847	47.890641	Calculated
30228	15106117CCC		Nelson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1482.75	1481.01	1483.94	1482.2	Global Position Survey	2003-08-06	240	230	186	191	-98.50453	47.889833	GPS - Surveyed
12297	15106118CBB		Nelson	Devils Lake Basin	Unknown	Observation Well - Destroyed	PVC	4	N/A	N/A	N/A	N/A		1968-01-01	36	0	0	0	-98.524309	47.896066	Calculated
32421	15106119AAD		Nelson	Devils Lake Basin	Sand Sediments	Observation Well	PVC	1.25	1458.11	1456.4	1459.3	1457.5900000000001	Global Position Survey	2006-08-23	17	0	7	12	-98.504748	47.886878	GPS - Surveyed
32420	15106119ACA		Nelson	Devils Lake Basin	Sand Sediments	Observation Well - Plugged	PVC	1.25	1461.59	1460.03	1462.78	1461.22	Global Position Survey	2006-08-23	22	0	7	12	-98.512656	47.884655	GPS - Surveyed
126754	15106119ACA2		Nelson	Devils Lake Basin	Sand Sediments	Observation Well - Plugged	PVC	2	1463.71	1460.81	1464.9	1462	Global Position Survey	2010-06-01	16	0	4	9	-98.512317	47.88517	GPS - Surveyed
32419	15106119BDB		Nelson	Sheyenne River	Sand Sediments	Observation Well - Plugged	PVC	1.25	1461.42	1459.77	1462.6100000000001	1460.96	Global Position Survey	2006-08-23	21	0	6	11	-98.519509	47.8843	GPS - Surveyed
32418	15106119CBC		Nelson	Sheyenne River	Clay Sediments	Test Hole	None	0	0	1450	1.19	1451.19	Topographic Map	2006-09-08	40	25	0	0	-98.524317	47.879818	Calculated
32422	15106119CBC2		Nelson	Sheyenne River	Till	Test Hole	None	0	0	1450	1.19	1451.19	Topographic Map	2006-09-09	16	0	0	0	-98.524317	47.879818	Calculated
32417	15106119CCC		Nelson	Sheyenne River	Sand Sediments	Observation Well	PVC	2	1451.18	1449.09	1452.3700000000001	1450.28	Global Position Survey	2006-09-08	35	20	8	18	-98.523868	47.875838	GPS - Surveyed
9370	15106119DCC		Nelson	Devils Lake Basin	Unknown	Domestic Well	Unknown	0	1485	1485	1486.18	1486.18	Topographic Map	1932-10-10	175	0	0	0	-98.513876	47.876183	Calculated
30229	15106120BAA		Nelson	Sheyenne River	Pierre Shale	Observation Well - Plugged	PVC	2	1461.17	1448.16	1462.3600000000001	1449.3500000000001	Global Position Survey	2003-08-06	160	136	147	157	-98.494417	47.889594	GPS - Surveyed
12298	15106121ABC		Nelson	Devils Lake Basin	Unknown	Observation Well - Destroyed	PVC	4	1425	1425	1426.18	1426.18	Topographic Map	1969-01-01	25	0	0	0	-98.471043	47.887056	Calculated
12299	15106121BBB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1434	1.18	1435.18	Topographic Map	1969-07-28	60	32	0	0	-98.481833	47.888833	Calculated
9371	15106122CCD		Nelson	Devils Lake Basin	Spiritwood	Observation Well - Destroyed	PVC	1.25	1430	1430	1431.17	1431.17	Topographic Map	1969-07-28	140	113	97	100	-98.457595	47.876146	Calculated
12300	15106126CBB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1450	1.16	1451.16	Topographic Map	1968-06-26	140	107	0	0	-98.438804	47.867043	Calculated
127710	15106127CAA		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	-1.16	1457.51	0	1458.67	Global Position Survey	2012-02-09	40	0	0	40	-98.450831	47.866427	GPS - Surveyed
127709	15106127CDA		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	-1.16	1484.6999999999998	0	1485.86	Global Position Survey	2012-02-09	70	0	0	70	-98.45081	47.864129	GPS - Surveyed
12301	15106128BBB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1471	1.18	1472.18	Topographic Map	1968-06-25	180	159	0	0	-98.481816	47.874351	Calculated
12302	15106129DCA		Nelson	Devils Lake Basin	Unknown	Observation Well - Destroyed	PVC	3	1492	1492	1493.17	1493.17	Topographic Map		53	0	0	30	-98.489866	47.863432	Calculated
21539	15106129DDD2		Nelson	Devils Lake Basin	Warwick	Observation Well - Plugged		0	N/A	N/A	N/A	N/A			0	0	0	40	-98.484309	47.861655	
9372	15106130AAA		Nelson	Devils Lake Basin	Spiritwood	Observation Well	PVC	1.25	1507.22	1505.66	1508.4	1506.8400000000001	Global Position Survey	1983-09-07	240	233	218	223	-98.505022	47.875145	GPS - Surveyed
9373	15106130BBB		Nelson	Devils Lake Basin	Spiritwood	Observation Well - Plugged	ABS	1.25	1455	1453.2	1456.18	1454.38	Survey 0.1 ft	1968-06-25	280	245	197	200	-98.524239	47.874408	Calculated
30226	15106131BCC		Nelson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1467.42	1465.08	1468.6000000000001	1466.26	Global Position Survey	2003-08-05	310	303	198	203	-98.525309	47.853634	GPS - Surveyed
30256	15106131CBC		Nelson	Sheyenne River	Spiritwood	Rural Water Well		10	N/A	N/A	N/A	N/A			265	0	224	254	-98.524195	47.850749	Calculated
30255	15106131CCC		Nelson	Sheyenne River	Spiritwood	Rural Water Well		10	N/A	N/A	N/A	N/A			251	0	192	222	-98.524188	47.847118	Calculated
30231	15106131CDD		Nelson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1458.57	1457.03	1459.74	1458.2	Global Position Survey	2003-08-07	220	202	158	163	-98.51536	47.846338	GPS - Surveyed
9374	15106131DBB		Nelson	Devils Lake Basin	Unknown	Domestic Well	Unknown	36	1475	1475	1476.17	1476.17	Topographic Map		14	0	0	0	-98.513766	47.852561	Calculated
30232	15106131DDD		Nelson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1464.88	1462.86	1466.0500000000002	1464.03	Global Position Survey	2003-08-07	220	204	113	118	-98.504657	47.846275	GPS - Surveyed
9375	15106132BBB		Nelson	Devils Lake Basin	Spiritwood	Observation Well	PVC	1.25	1467.09	1465.16	1468.27	1466.3400000000001	Global Position Survey	1983-09-07	200	185	168	173	-98.499461	47.860568	GPS - Surveyed
30223	15106133BBB		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		2003-08-01	330	314	0	0	-98.483132	47.860678	GPS - Surveyed
30222	15106133CCC		Nelson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1459.39	1457.83	1460.5600000000002	1459	Global Position Survey	2003-07-31	180	171	158	163	-98.482976	47.846212	GPS - Surveyed
127708	15106134BAD		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	-1.16	1489.31	0	1490.47	Global Position Survey	2012-02-09	80	0	0	80	-98.450788	47.857153	GPS - Surveyed
30225	15106134BBB		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		2003-08-04	200	195	0	0	-98.46177	47.860477	GPS - Surveyed
127707	15106134BDD		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	-1.16	1469.62	0	1470.78	Global Position Survey	2012-02-09	50	0	0	50	-98.450852	47.853716	GPS - Surveyed
30224	15106134CCC		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1445	1.16	1446.16	Topographic Map	2003-08-04	120	109	0	0	-98.461783	47.848196	GPS - Surveyed
12303	15106134DDA		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1480	1.16	1481.16	Topographic Map	1968-06-26	20	0	0	0	-98.441358	47.848991	Calculated
12304	15106135BAA		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1500	1.16	1501.16	Topographic Map	1968-06-26	100	58	0	0	-98.430674	47.859784	Calculated
9376	15106136ABB		Nelson	Devils Lake Basin	Spiritwood	Observation Well - Plugged	ABS	1.25	1505	1505	1506.16	1506.16	Topographic Map	1968-06-26	180	142	97	100	-98.406399	47.859738	Calculated
13266	15106201AAD		Ramsey	Devils Lake Basin	Spiritwood	Observation Well	PVC	2	1497.57	1495.85	1498.78	1497.06	Global Position Survey	1991-07-30	220	193	178	183	-98.525712	47.92961	GPS - Surveyed
21543	15106202CCC		Ramsey	Sheyenne River	Warwick	Observation Well	PVC	2	1536.6	1534.6	1537.81	1535.81	Survey 0.1 ft	1985-09-26	80	0	70	75	-98.567238	47.91958	Calculated
25680	15106202CDD		Ramsey	Devils Lake Basin	Undefined	Observation Well	PVC	2	N/A	N/A	N/A	N/A		1985-09-26	100	0	50	55	-98.559145	47.919554	Calculated
12305	15106203ADD		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1611	1.21	1612.21	Topographic Map	1950-01-01	140	98	0	0	-98.569851	47.92714	Calculated
13267	15106203ADDA		Ramsey	Devils Lake Basin	Spiritwood	Observation Well	PVC	1.25	1609.43	1607.64	1610.64	1608.8500000000001	Global Position Survey	1991-07-23	400	0	350	355	-98.568876	47.927621	GPS - Surveyed
9710	15106203BBB		Ramsey	Devils Lake Basin	Till	Domestic Well	Unknown	0	1475	1475	1476.21	1476.21	Topographic Map		0	0	0	22	-98.588507	47.932302	Calculated
30800	15106203DDAA		Ramsey	Sheyenne River	Spiritwood	Observation Well - Plugged	PVC	2	1547.48	1544.75	1548.69	1545.96	Global Position Survey	2003-09-24	280	0	258	263	-98.568865	47.922008	GPS - Surveyed
30801	15106203DDAD		Ramsey	Sheyenne River	Spiritwood	Observation Well - Plugged	PVC	2	1541.26	1538.42	1542.47	1539.63	Global Position Survey	2003-09-24	270	0	258	263	-98.568861	47.920509	GPS - Surveyed
9711	15106203DDD1		Ramsey	Sheyenne River	Warwick	Observation Well - Plugged	PVC	1.25	1536.26	1534.13	1537.47	1535.3400000000001	Global Position Survey	1973-08-23	380	370	62	65	-98.568861	47.919413	GPS - Surveyed
9712	15106203DDD2		Ramsey	Devils Lake Basin	Spiritwood	Observation Well	PVC	1.25	1537.8899999999999	1535.06	1539.1	1536.27	Global Position Survey	1978-05-18	320	0	260	263	-98.568872	47.919537	GPS - Surveyed
30802	15106203DDD3		Ramsey	Sheyenne River	Spiritwood	Observation Well - Plugged	PVC	2	1538.51	1535.82	1539.72	1537.03	Global Position Survey	2003-09-23	270	0	258	263	-98.568876	47.91985	GPS - Surveyed
30798	15106203DDD4		Ramsey	Sheyenne River	Spiritwood	Observation Well - Plugged	PVC	2	1537.92	1535.2	1539.13	1536.41	Global Position Survey	2003-10-01	280	0	258	268	-98.56899	47.919255	GPS - Surveyed
30803	15106203DDD5		Ramsey	Sheyenne River	Spiritwood	Production Well	Steel	12	1535.95	1534.95	1537.16	1536.16	Calc from known WL	2003-10-17	280	0	250	275	-98.569818	47.919646	Calculated
127029	15106203DDD6		Ramsey	Sheyenne River	Warwick	Observation Well	PVC	2	1537.17	1534.48	1538.38	1535.69	Global Position Survey	2010-10-12	65	0	61	66	-98.568882	47.919419	GPS - Surveyed
30254	15106208ABB		Ramsey	Sheyenne River	Spiritwood	Observation Well - PRESENS	PVC	2	1503.99	1501.94	1505.19	1503.14	Global Position Survey	2003-08-19	240	224	170	175	-98.616079	47.920613	GPS - Surveyed
25689	15106208DBB		Benson	Devils Lake Basin	Undefined	Observation Well	PVC	2	N/A	N/A	N/A	N/A		1985-09-30	60	0	49	55	-98.617879	47.911927	Calculated
25688	15106208DDD		Benson	Devils Lake Basin	Undefined	Observation Well	PVC	2	N/A	N/A	N/A	N/A		1985-09-30	60	0	46	53	-98.609784	47.906489	Calculated
9713	15106209ABB		Ramsey	Devils Lake Basin	Spiritwood	Observation Well - Plugged	ABS	1.25	1495.49	1494.23	1496.7	1495.44	Global Position Survey	1973-08-23	240	219	197	203	-98.5976	47.919937	GPS - Surveyed
30238	15106209DAA		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1520.36	1518.31	1521.57	1519.52	Global Position Survey	2003-08-13	320	292	198	208	-98.586992	47.91275	GPS - Surveyed
30243	15106211AAD		Ramsey	Sheyenne River	Spiritwood	Observation Well	PVC	2	1522.22	1522.21	1523.43	1523.42	Global Position Survey	2003-08-12	260	240	218	223	-98.547199	47.915071	GPS - Surveyed
12306	15106211DCC		Benson	Sheyenne River	No Obs Well Installed	Observation Well	PVC	5	1498	1498	1499.21	1499.21	Topographic Map	1961-01-01	50	0	0	50	-98.55648	47.905075	Calculated
3379	15106212DCC		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1511.54	1509.58	1512.74	1510.78	Global Position Survey	1978-10-04	300	291	235	238	-98.53554	47.90435	GPS - Surveyed
12267	15106213BCA		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1500	1498	1501.2	1499.2	Topographic Map	1978-10-04	300	281	246	249	-98.54304	47.899675	Calculated
3380	15106213BCD		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1495	1495	1496.2	1496.2	Topographic Map	1978-10-04	300	280	192	195	-98.54304	47.897879	Calculated
130511	15106213BCD2		Benson	Sheyenne River	Spiritwood	Irrigation Well		0	1499.2	1499	1500.4	1500.2	Survey 0.1 ft		0	0	160	205	-98.54302	47.897883	Calculated
12268	15106213CAA		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1495	1495	1496.2	1496.2	Topographic Map	1978-10-03	300	284	236	239	-98.537676	47.896081	Calculated
12269	15106213CAA2		Benson	Sheyenne River	Warwick	Observation Well	PVC	1.25	1495	1494.7	1496.2	1495.9	Topographic Map	1978-10-06	160	0	130	136	-98.537676	47.896081	Calculated
12270	15106213CAB1		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1495	1494.8	1496.2	1496	Topographic Map	1978-10-03	300	284	258	261	-98.540363	47.896081	Calculated
12271	15106213CAB2		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1495	1495	1496.2	1496.2	Topographic Map	1978-10-03	320	304	195	198	-98.540363	47.896081	Calculated
12307	15106213CAB3		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1495	1495	1496.2	1496.2	Topographic Map	1978-10-03	160	0	155	158	-98.540363	47.896081	Calculated
3381	15106213CBA		Benson	Sheyenne River	Spiritwood	Irrigation Well	Steel	12	N/A	N/A	N/A	N/A	 	1977-05-13	260	0	180	205	-98.543049	47.896081	Calculated
3382	15106213CBB		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1496.18	1494.55	1497.38	1495.75	Global Position Survey	1978-10-05	360	321	238	241	-98.546714	47.896944	GPS - Surveyed
132320	15106213DBD		Benson			Test Hole		0	N/A	N/A	N/A	N/A		1977-05-16	225	220	0	0	-98.532298	47.894285	Calculated
3383	15106213DCC		Benson	Sheyenne River	Undefined	Irrigation Well	Steel	12	1484.2	1483.8	1485.4	1485	Survey 0.1 ft	1977-05-17	245	0	215	240	-98.534994	47.890676	Calculated
3384	15106214AAA	475414098325201	Benson	Sheyenne River	Spiritwood	Observation Well - Plugged	ABS	1.25	1511.78	1510.06	1512.98	1511.26	Global Position Survey	1969-09-11	300	280	218	224	-98.547162	47.903767	GPS - Surveyed
127030	15106214AAA1		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1513.53	1510.7	1514.73	1511.9	Global Position Survey	2010-10-12	230	0	220	225	-98.547162	47.903767	GPS - Surveyed
21218	15106214BBB	475414098335801	Benson	Sheyenne River	Warwick	Observation Well		0	1492.99	1490.99	1494.19	1492.19	Survey 0.01 ft	1970-05-18	23	0	0	19.1	-98.567761	47.903106	
26515	15106214DCC		Benson	Sheyenne River	Warwick	Test Hole	None	0	0	1480	1.2	1481.2	Topographic Map	2000-05-11	40	0	0	0	-98.55651	47.890704	Calculated
3385	15106214DDB		Benson	Sheyenne River	Spiritwood	Irrigation Well	Steel	12	1489.6	1489.1	1490.8	1490.3	Survey 0.1 ft	1975-08-05	314	0	268	298	-98.551099	47.892496	Calculated
30244	15106214DDD		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1486.49	1484.1	1487.69	1485.3	Global Position Survey	2003-08-11	340	312	218	223	-98.547241	47.889837	GPS - Surveyed
3386	15106215AAA		Benson	Sheyenne River	Spiritwood	Observation Well	ABS	1.25	1492.77	1490.77	1493.97	1491.97	Global Position Survey	1969-10-17	340	319	197	203	-98.569292	47.904076	GPS - Surveyed
3387	15106215BBB	475409098350801	Benson	Sheyenne River	Spiritwood	Observation Well	ABS	1.25	1495.29	1493.4	1496.49	1494.6000000000001	Global Position Survey	1969-09-11	240	216	198	204	-98.5868	47.905326	GPS - Surveyed
132321	15106215CCC		Benson			Observation Well		0	N/A	N/A	N/A	N/A			20	0	0	0	-98.5857	47.892075	Calculated
26888	15106215CCC1		Benson	Sheyenne River	Warwick	Observation Well	Steel	1.25	1475	1475	1476.2	1476.2	Survey 1 ft		0	0	0	18.5	-98.58572	47.892071	Calculated
26889	15106215CCC2		Benson	Sheyenne River	Warwick	Observation Well	Steel	1.25	N/A	N/A	N/A	N/A			0	0	0	14	-98.58572	47.892071	Calculated
3388	15106215CCC3	475329098351401	Benson	Sheyenne River	Warwick	Observation Well	PVC	2	1480.48	1477.68	1481.68	1478.88	Global Position Survey	1975-10-10	21	0	16.4	21.4	-98.586655	47.891251	GPS - Surveyed
132322	15106216ACD		Benson			Test Hole		0	N/A	N/A	N/A	N/A		1974-10-09	232	224	0	0	-98.593523	47.899319	Calculated
30242	15106216BBB		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1523.26	1521.68	1524.46	1522.88	Global Position Survey	2003-08-13	240	228	208	218	-98.608064	47.905512	GPS - Surveyed
3389	15106216BCA		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1505	1505	1506.2	1506.2	Topographic Map	1977-02-10	220	215	178	198	-98.604405	47.901105	Calculated
12308	15106216BCA2		Benson	Sheyenne River	Spiritwood	Irrigation Well	Steel	12	1506	1505	1507.2	1506.2	Topographic Map	1977-05-31	220	219	176	218	-98.604405	47.901105	Calculated
12309	15106216CBC		Benson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1950-10-06	50	43	0	0	-98.607155	47.895701	Calculated
130509	15106216DBD		Benson	Sheyenne River	Spiritwood	Irrigation Well	Steel	12	0	1487	1.2	1488.2	Topographic Map	1974-10-30	207	204	165	195	-98.593553	47.895714	Calculated
132323	15106217ABC		Benson			Test Hole		1.25	N/A	N/A	N/A	N/A		1977-02-11	210	198	178	198	-98.617905	47.902877	Calculated
3391	15106217ABD1		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1501.7	1500	1502.9	1501.2	Topographic Map	1977-01-01	210	201	178	198	-98.615221	47.902873	Calculated
3390	15106217ACA		Benson	Devils Lake Basin	Spiritwood	Irrigation Well	Steel	12	1508.5	1504	1509.7	1505.2	Topographic Map	1977-01-01	201	0	175	197	-98.615202	47.901082	Calculated
30241	15106217BBB1		Benson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		2003-08-14	40	0	0	0	-98.6287	47.904625	Calculated
30240	15106217BBB2		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1497.13	1495.22	1498.3200000000002	1496.41	Global Position Survey	2003-08-14	220	203	178	188	-98.62971	47.905471	GPS - Surveyed
12273	15106218AAA		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1495	1.19	1496.19	Topographic Map	1979-08-01	40	0	0	0	-98.631412	47.904603	Calculated
